player_name,League_name,sub_type,type,yellow_cards,red_cards,goals,assists
Mikhail Merkulov,premier-liga,first_tier,domestic_league,11,1,0,2
Mikhail Shchetinin,premier-liga,first_tier,domestic_league,1,0,0,0
Mikhail Smirnov,premier-liga,first_tier,domestic_league,0,0,0,0
Mikhail Tikhonov,premier-liga,first_tier,domestic_league,0,0,0,0
Milan Gajić,premier-liga,first_tier,domestic_league,4,0,0,5
Milan Majstorovic,premier-liga,first_tier,domestic_league,2,0,0,0
Milos Stamenkovic,premier-liga,first_tier,domestic_league,11,0,0,0
Mirko Raicevic,premier-liga,first_tier,domestic_league,6,0,0,1
Miroslav Bogosavac,premier-liga,first_tier,domestic_league,11,0,0,10
Miroslav Lobantsev,premier-liga,first_tier,domestic_league,0,0,0,0
Mislav Matic,premier-liga,first_tier,domestic_league,9,0,0,0
Mohamed Ali Ben Salem,premier-liga,first_tier,domestic_league,2,0,0,0
Mohamed Brahimi,premier-liga,first_tier,domestic_league,2,0,0,1
Mohammed Rabiu,premier-liga,first_tier,domestic_league,29,0,0,5
Montassar Talbi,premier-liga,first_tier,domestic_league,1,0,0,0
Moris Nusuyev,premier-liga,first_tier,domestic_league,0,0,0,0
Mikhail Oparin,premier-liga,first_tier,domestic_league,1,1,0,0
Mikhail Markin,premier-liga,first_tier,domestic_league,0,0,0,0
Mauricio Lemos,premier-liga,first_tier,domestic_league,0,0,0,0
Mikhail Lysov,premier-liga,first_tier,domestic_league,3,0,0,2
Max Walef,premier-liga,first_tier,domestic_league,0,0,0,0
Maximiliano Caufriez,premier-liga,first_tier,domestic_league,6,1,0,1
Mehdi Zeffane,premier-liga,first_tier,domestic_league,0,0,0,0
Melvyn Lorenzen,premier-liga,first_tier,domestic_league,0,0,0,0
Michal Kucharczyk,premier-liga,first_tier,domestic_league,0,0,0,0
Miguel,premier-liga,first_tier,domestic_league,0,0,0,0
Mihai Leca,premier-liga,first_tier,domestic_league,0,0,0,0
Mihail Platica,premier-liga,first_tier,domestic_league,0,0,0,0
Mihailo Ristic,premier-liga,first_tier,domestic_league,0,0,0,0
Mikhail Ageev,premier-liga,first_tier,domestic_league,0,0,0,0
Mikhail Bagaev,premier-liga,first_tier,domestic_league,0,0,0,0
Mikhail Bakaev,premier-liga,first_tier,domestic_league,0,0,0,0
Mikhail Filippov,premier-liga,first_tier,domestic_league,0,0,0,0
Mikhail Kerzhakov,premier-liga,first_tier,domestic_league,2,0,0,0
Mikhail Levashov,premier-liga,first_tier,domestic_league,5,0,0,0
Maksym Zhychykov,premier-liga,first_tier,domestic_league,1,0,0,1
Maksym Salamakha,premier-liga,first_tier,domestic_league,0,0,0,0
Kristian Bilovar,premier-liga,first_tier,domestic_league,0,0,0,0
Libor Hrdlicka,premier-liga,first_tier,domestic_league,0,0,0,0
Lorenco Simic,premier-liga,first_tier,domestic_league,1,0,0,0
Lovro Cvek,premier-liga,first_tier,domestic_league,5,0,0,0
Lucas Fasson,premier-liga,first_tier,domestic_league,0,0,0,0
Lucas Masoero,premier-liga,first_tier,domestic_league,5,0,0,1
Lucas Robinho,premier-liga,first_tier,domestic_league,0,0,0,0
Lucian Burdujan,premier-liga,first_tier,domestic_league,1,0,0,0
Luiz Felipe,premier-liga,first_tier,domestic_league,1,0,0,0
Luka Gagnidze,premier-liga,first_tier,domestic_league,3,0,0,3
Luka Koberidze,premier-liga,first_tier,domestic_league,5,0,0,0
Luka Tsulukidze,premier-liga,first_tier,domestic_league,0,0,0,0
Lukas Droppa,premier-liga,first_tier,domestic_league,4,0,0,0
Lukas Tesak,premier-liga,first_tier,domestic_league,3,0,0,5
Lukasz Sekulski,premier-liga,first_tier,domestic_league,0,0,0,0
Luke Wilkshire,premier-liga,first_tier,domestic_league,4,0,0,0
Luís Neto,premier-liga,first_tier,domestic_league,28,0,0,1
Lipe Veloso,premier-liga,first_tier,domestic_league,1,0,0,0
Leônidas,premier-liga,first_tier,domestic_league,0,0,0,0
Léo Antônio,premier-liga,first_tier,domestic_league,1,0,0,0
Leonid Boev,premier-liga,first_tier,domestic_league,0,0,0,0
Krsevan Santini,premier-liga,first_tier,domestic_league,0,0,0,0
Kwadwo Poku,premier-liga,first_tier,domestic_league,0,0,0,0
Kyrylo Demidov,premier-liga,first_tier,domestic_league,0,0,0,0
Kyrylo Dryshlyuk,premier-liga,first_tier,domestic_league,11,0,0,0
Kyrylo Kostenko,premier-liga,first_tier,domestic_league,0,0,0,0
Kyrylo Kovalchuk,premier-liga,first_tier,domestic_league,3,0,0,1
Kyrylo Romanyuk,premier-liga,first_tier,domestic_league,0,0,0,0
Ladislav Almasi,premier-liga,first_tier,domestic_league,1,0,0,2
Lameck Banda,premier-liga,first_tier,domestic_league,2,0,0,1
Lawrence Nicholas,premier-liga,first_tier,domestic_league,0,1,0,0
Lenar Fattakhov,premier-liga,first_tier,domestic_league,1,0,0,0
Leon Klassen,premier-liga,first_tier,domestic_league,0,0,0,0
Leon Musaev,premier-liga,first_tier,domestic_league,5,0,0,1
Leonardo Montezello,premier-liga,first_tier,domestic_league,0,0,0,0
Leonardo Ruiz,premier-liga,first_tier,domestic_league,1,0,0,0
Léo Andrade,premier-liga,first_tier,domestic_league,2,0,0,0
Magomed Elmurzaev,premier-liga,first_tier,domestic_league,1,0,0,1
Maksym Mudryi,premier-liga,first_tier,domestic_league,0,0,0,0
Maksim Zhavnerchik,premier-liga,first_tier,domestic_league,0,0,0,0
Maksym Babiychuk,premier-liga,first_tier,domestic_league,0,0,0,0
Maksym Bagachanskyi,premier-liga,first_tier,domestic_league,0,0,0,0
Maksym Banasevych,premier-liga,first_tier,domestic_league,0,0,0,0
Maksym Chekh,premier-liga,first_tier,domestic_league,13,1,0,0
Maksym Ilyuk,premier-liga,first_tier,domestic_league,0,0,0,0
Maksym Kazakov,premier-liga,first_tier,domestic_league,1,0,0,0
Maksym Khlan,premier-liga,first_tier,domestic_league,0,0,0,2
Maksym Komarets,premier-liga,first_tier,domestic_league,0,0,0,0
Maksym Koval,premier-liga,first_tier,domestic_league,5,0,0,0
Maksym Kovalenko,premier-liga,first_tier,domestic_league,1,0,0,0
Maksym Kuchynskyi,premier-liga,first_tier,domestic_league,2,0,0,0
Maksym Lopyryonok,premier-liga,first_tier,domestic_league,10,0,0,0
Maksym Maksymenko,premier-liga,first_tier,domestic_league,6,2,0,0
Maksym Marusych,premier-liga,first_tier,domestic_league,0,0,0,0
Maksym Melnychuk,premier-liga,first_tier,domestic_league,3,0,0,1
Maksym Averyanov,premier-liga,first_tier,domestic_league,0,0,0,0
Maksim Votinov,premier-liga,first_tier,domestic_league,1,0,0,0
Magomed Magomedov,premier-liga,first_tier,domestic_league,1,0,0,0
Maksim Volodko,premier-liga,first_tier,domestic_league,0,0,0,0
Magomed Yakuev,premier-liga,first_tier,domestic_league,1,0,0,0
Majeed Waris,premier-liga,first_tier,domestic_league,0,0,0,0
Maksim Batov,premier-liga,first_tier,domestic_league,3,0,0,1
Maksim Bordachev,premier-liga,first_tier,domestic_league,6,0,0,3
Maksim Kazankov,premier-liga,first_tier,domestic_league,6,0,0,1
Maksim Kuzmin,premier-liga,first_tier,domestic_league,0,0,0,0
Maksim Lepskiy,premier-liga,first_tier,domestic_league,0,0,0,0
Maksim Palienko,premier-liga,first_tier,domestic_league,3,0,0,0
Maksim Petrov,premier-liga,first_tier,domestic_league,1,0,0,1
Maksim Rudakov,premier-liga,first_tier,domestic_league,0,0,0,0
Maksim Startsev,premier-liga,first_tier,domestic_league,5,0,0,0
Maksim Stavtsev,premier-liga,first_tier,domestic_league,0,0,0,0
Maksim Tishkin,premier-liga,first_tier,domestic_league,10,1,0,0
Maksim Turishchev,premier-liga,first_tier,domestic_league,0,0,0,0
Maksim Vityugov,premier-liga,first_tier,domestic_league,5,0,0,1
Guram Adzhoev,premier-liga,first_tier,domestic_league,2,0,0,0
Guillermo Cotugno,premier-liga,first_tier,domestic_league,3,0,0,2
Arsen Oganesyan,premier-liga,first_tier,domestic_league,1,0,0,0
Danil Kazantsev,premier-liga,first_tier,domestic_league,3,1,0,0
Daniil Penchikov,premier-liga,first_tier,domestic_league,1,0,0,1
Daniil Prykhodko,premier-liga,first_tier,domestic_league,0,0,0,0
Daniil Semilet,premier-liga,first_tier,domestic_league,1,0,0,0
Daniil Shamkin,premier-liga,first_tier,domestic_league,0,0,0,2
Daniil Solomakha,premier-liga,first_tier,domestic_league,0,0,0,0
Daniil Vashchenko,premier-liga,first_tier,domestic_league,0,0,0,0
Daniil Zorin,premier-liga,first_tier,domestic_league,0,0,0,1
Danil Khromov,premier-liga,first_tier,domestic_league,0,0,0,1
Guilherme,premier-liga,first_tier,domestic_league,23,2,0,0
Danil Klenkin,premier-liga,first_tier,domestic_league,0,0,0,0
Danil Lipovoy,premier-liga,first_tier,domestic_league,0,0,0,1
Danil Skorko,premier-liga,first_tier,domestic_league,3,0,0,0
Danila Buranov,premier-liga,first_tier,domestic_league,0,0,0,0
Danila Emeljanov,premier-liga,first_tier,domestic_league,2,0,0,2
Danila Kalin,premier-liga,first_tier,domestic_league,0,0,0,0
Danila Khotulev,premier-liga,first_tier,domestic_league,1,0,0,0
Daniil Odoevskiy,premier-liga,first_tier,domestic_league,0,0,0,0
Daniil Martovoy,premier-liga,first_tier,domestic_league,0,0,0,0
Daniil Kuznetsov,premier-liga,first_tier,domestic_league,1,0,0,0
Daniil Kulikov,premier-liga,first_tier,domestic_league,11,0,0,3
Chinedu Geoffrey,premier-liga,first_tier,domestic_league,1,0,0,0
Chingiz Magomadov,premier-liga,first_tier,domestic_league,3,0,0,0
Christian Cueva,premier-liga,first_tier,domestic_league,1,0,0,1
Clayton,premier-liga,first_tier,domestic_league,0,0,0,1
Constantin Dima,premier-liga,first_tier,domestic_league,0,0,0,0
Cristian,premier-liga,first_tier,domestic_league,1,0,0,4
Cristian Tassano,premier-liga,first_tier,domestic_league,2,0,0,0
Curtis Yebli,premier-liga,first_tier,domestic_league,2,0,0,0
Cécé Pepe,premier-liga,first_tier,domestic_league,3,0,0,0
Cédric Yambéré,premier-liga,first_tier,domestic_league,3,0,0,0
Damian Szymanski,premier-liga,first_tier,domestic_league,2,0,0,0
Damian Zbozien,premier-liga,first_tier,domestic_league,0,0,0,0
Daniil Chernyakov,premier-liga,first_tier,domestic_league,1,0,0,0
Daniil Khudyakov,premier-liga,first_tier,domestic_league,1,0,0,0
Daniil Krivoruchko,premier-liga,first_tier,domestic_league,1,0,0,0
Danila Kozlov,premier-liga,first_tier,domestic_league,0,0,0,0
Danila Proshlyakov,premier-liga,first_tier,domestic_league,3,0,0,0
Danila Smirnov,premier-liga,first_tier,domestic_league,0,0,0,0
David Toshevski,premier-liga,first_tier,domestic_league,1,0,0,0
David Zec,premier-liga,first_tier,domestic_league,4,0,0,0
Dele Adeleye,premier-liga,first_tier,domestic_league,1,0,0,0
Delvin N'Dinga,premier-liga,first_tier,domestic_league,6,0,0,2
Demyan Chubatyi,premier-liga,first_tier,domestic_league,0,0,0,0
Denis Adamov,premier-liga,first_tier,domestic_league,2,0,0,0
Denis Fomin,premier-liga,first_tier,domestic_league,0,0,0,0
Denis Kutin,premier-liga,first_tier,domestic_league,2,0,0,0
Denis Polyakov,premier-liga,first_tier,domestic_league,3,0,0,1
Denis Popov,premier-liga,first_tier,domestic_league,0,0,0,0
Denis Yakuba,premier-liga,first_tier,domestic_league,8,0,0,2
Denys Boyko,premier-liga,first_tier,domestic_league,3,0,0,0
Denys Demyanenko,premier-liga,first_tier,domestic_league,0,0,0,0
Denys Galenkov,premier-liga,first_tier,domestic_league,0,0,0,0
Denys Golaydo,premier-liga,first_tier,domestic_league,0,0,0,0
Denys Kuzyk,premier-liga,first_tier,domestic_league,4,0,0,3
David Yurchenko,premier-liga,first_tier,domestic_league,10,1,0,0
David Targamadze,premier-liga,first_tier,domestic_league,2,0,0,1
Danila Sukhomlinov,premier-liga,first_tier,domestic_league,5,0,0,2
David Kokoev,premier-liga,first_tier,domestic_league,0,0,0,0
Danila Vedernikov,premier-liga,first_tier,domestic_league,2,0,0,0
Danyil Sukhoruchko,premier-liga,first_tier,domestic_league,0,0,0,0
Danylo Beskorovaynyi,premier-liga,first_tier,domestic_league,5,0,0,0
Danylo Kanevtsev,premier-liga,first_tier,domestic_league,1,0,0,0
Danylo Karas,premier-liga,first_tier,domestic_league,1,0,0,0
Danylo Kaydalov,premier-liga,first_tier,domestic_league,1,0,0,0
Danylo Kucher,premier-liga,first_tier,domestic_league,3,0,0,0
Danylo Udod,premier-liga,first_tier,domestic_league,1,0,0,0
Danylo Varakuta,premier-liga,first_tier,domestic_league,0,0,0,0
David Bidlovskiy,premier-liga,first_tier,domestic_league,0,0,0,0
David Davidyan,premier-liga,first_tier,domestic_league,0,0,0,0
David Faupala,premier-liga,first_tier,domestic_league,1,0,0,0
David Jablonsky,premier-liga,first_tier,domestic_league,2,0,0,0
David Khurtsidze,premier-liga,first_tier,domestic_league,0,0,0,0
David Kobesov,premier-liga,first_tier,domestic_league,1,0,0,1
Chico Flores,premier-liga,first_tier,domestic_league,1,0,0,1
Catriel Sánchez,premier-liga,first_tier,domestic_league,0,0,0,0
Carlos Zambrano,premier-liga,first_tier,domestic_league,6,0,0,1
Artem Samsonov,premier-liga,first_tier,domestic_league,15,0,0,1
Artem Shchedryi,premier-liga,first_tier,domestic_league,5,0,0,4
Artem Sokol,premier-liga,first_tier,domestic_league,9,0,0,1
Artem Sokolov,premier-liga,first_tier,domestic_league,2,0,0,2
Artem Sukhanov,premier-liga,first_tier,domestic_league,2,0,0,1
Artem Yarmolenko,premier-liga,first_tier,domestic_league,1,0,0,1
Artem Yusupov,premier-liga,first_tier,domestic_league,0,0,0,3
Artem Zakharov,premier-liga,first_tier,domestic_league,0,0,0,0
Artur,premier-liga,first_tier,domestic_league,6,0,0,3
Artur Anisimov,premier-liga,first_tier,domestic_league,0,0,0,0
Artur Chernyi,premier-liga,first_tier,domestic_league,1,0,0,0
Artur Danielyan,premier-liga,first_tier,domestic_league,8,0,0,1
Artur Farion,premier-liga,first_tier,domestic_league,0,0,0,0
Artur Jedrzejczyk,premier-liga,first_tier,domestic_league,5,0,0,2
Artur Kuznetsov,premier-liga,first_tier,domestic_league,3,0,0,0
Artur Nigmatullin,premier-liga,first_tier,domestic_league,11,0,0,0
Artem Shchadin,premier-liga,first_tier,domestic_league,0,0,0,0
Artem Rebrov,premier-liga,first_tier,domestic_league,4,0,0,0
Artur Rudko,premier-liga,first_tier,domestic_league,1,1,0,0
Artem Rakhmanov,premier-liga,first_tier,domestic_league,3,0,0,0
Artem Baranovskyi,premier-liga,first_tier,domestic_league,9,1,0,0
Artem Chelyadin,premier-liga,first_tier,domestic_league,7,0,0,2
Artem Fedchuk,premier-liga,first_tier,domestic_league,0,0,0,1
Artem Kasyanov,premier-liga,first_tier,domestic_league,1,0,0,1
Artem Kholod,premier-liga,first_tier,domestic_league,0,0,0,1
Artem Kulakovskyi,premier-liga,first_tier,domestic_league,1,0,0,0
Artem Kychak,premier-liga,first_tier,domestic_league,5,0,0,2
Artem Maksimenko,premier-liga,first_tier,domestic_league,0,0,0,0
Artem Malysh,premier-liga,first_tier,domestic_league,2,0,0,0
Artem Mamin,premier-liga,first_tier,domestic_league,2,0,0,0
Artem Meshchaninov,premier-liga,first_tier,domestic_league,3,1,0,0
Artem Milevskyi,premier-liga,first_tier,domestic_league,3,0,0,0
Artem Nedolya,premier-liga,first_tier,domestic_league,0,0,0,0
Artem Popov,premier-liga,first_tier,domestic_league,4,0,0,0
Artem Radchenko,premier-liga,first_tier,domestic_league,0,0,0,0
Artur Novotryasov,premier-liga,first_tier,domestic_league,9,0,0,0
Artur Tlisov,premier-liga,first_tier,domestic_league,4,1,0,0
Bruno Fuchs,premier-liga,first_tier,domestic_league,1,1,0,0
Bogdan Kogut,premier-liga,first_tier,domestic_league,3,0,0,0
Bogdan Melnyk,premier-liga,first_tier,domestic_league,0,0,0,0
Bogdan Mytsyk,premier-liga,first_tier,domestic_league,1,0,0,0
Bogdan Ovsyannikov,premier-liga,first_tier,domestic_league,0,0,0,0
Bogdan Reichmen,premier-liga,first_tier,domestic_league,2,0,0,1
Bogdan Sarnavskyi,premier-liga,first_tier,domestic_league,0,1,0,0
Bogdan Shust,premier-liga,first_tier,domestic_league,6,1,0,0
Bogdan Sichkaruk,premier-liga,first_tier,domestic_league,0,0,0,0
Bogdan Sukhodub,premier-liga,first_tier,domestic_league,0,0,0,0
Bogdan Veklyak,premier-liga,first_tier,domestic_league,1,0,0,0
Bogdan Viunnyk,premier-liga,first_tier,domestic_league,0,0,0,2
Boris Rotenberg,premier-liga,first_tier,domestic_league,11,0,0,0
Borys Krushynskyi,premier-liga,first_tier,domestic_league,1,0,0,0
Bradley de Nooijer,premier-liga,first_tier,domestic_league,1,0,0,0
Bright Dike,premier-liga,first_tier,domestic_league,0,0,0,0
Bruninho,premier-liga,first_tier,domestic_league,0,0,0,0
Bogdan Kovalenko,premier-liga,first_tier,domestic_league,3,0,0,1
Bogdan Gladun,premier-liga,first_tier,domestic_league,0,0,0,0
Artur Zapadnya,premier-liga,first_tier,domestic_league,3,0,0,2
Bogdan Biloshevskyi,premier-liga,first_tier,domestic_league,2,1,0,0
Aslanbek Sikoev,premier-liga,first_tier,domestic_league,0,0,0,0
Astemir Gordyushenko,premier-liga,first_tier,domestic_league,0,0,0,1
Augusto,premier-liga,first_tier,domestic_league,2,0,0,0
Ayub Batsuev,premier-liga,first_tier,domestic_league,0,0,0,1
Azamat Zaseev,premier-liga,first_tier,domestic_league,18,0,0,2
Azat Bairyev,premier-liga,first_tier,domestic_league,5,0,0,0
Azim Fatullaev,premier-liga,first_tier,domestic_league,3,0,0,0
Bakary Koné,premier-liga,first_tier,domestic_league,0,0,0,0
Batraz Gurtsiev,premier-liga,first_tier,domestic_league,0,0,0,2
Batraz Khadartsev,premier-liga,first_tier,domestic_league,1,0,0,1
Benoît Trémoulinas,premier-liga,first_tier,domestic_league,0,0,0,0
Berat Sadik,premier-liga,first_tier,domestic_league,1,0,0,1
Besir Demiri,premier-liga,first_tier,domestic_league,5,0,0,1
Betim Halimi,premier-liga,first_tier,domestic_league,0,0,0,0
Bill,premier-liga,first_tier,domestic_league,1,0,0,0
Denys Norenkov,premier-liga,first_tier,domestic_league,1,0,0,0
Denys Pidgurskyi,premier-liga,first_tier,domestic_league,3,0,0,0
Denys Rezepov,premier-liga,first_tier,domestic_league,0,0,0,0
Evgeniy Balyajkin,premier-liga,first_tier,domestic_league,9,0,0,2
Evgeniy Cherkes,premier-liga,first_tier,domestic_league,0,0,0,0
Evgeniy Frolov,premier-liga,first_tier,domestic_league,4,0,0,0
Evgeniy Gapon,premier-liga,first_tier,domestic_league,9,0,0,1
Evgeniy Gorodov,premier-liga,first_tier,domestic_league,10,0,0,1
Evgeniy Goshev,premier-liga,first_tier,domestic_league,0,0,0,0
Evgeniy Konyukhov,premier-liga,first_tier,domestic_league,1,0,0,0
Evgeniy Makeev,premier-liga,first_tier,domestic_league,12,0,0,2
Evgeniy Pesegov,premier-liga,first_tier,domestic_league,3,0,0,0
Evgeniy Pomazan,premier-liga,first_tier,domestic_league,1,0,0,0
Evgeniy Shipitsin,premier-liga,first_tier,domestic_league,1,0,0,0
Evgeniy Shlyakov,premier-liga,first_tier,domestic_league,4,0,0,2
Evgeniy Tyukalov,premier-liga,first_tier,domestic_league,1,0,0,0
Émerson,premier-liga,first_tier,domestic_league,7,1,0,1
Fabinho,premier-liga,first_tier,domestic_league,3,1,0,0
Fanil Sungatulin,premier-liga,first_tier,domestic_league,2,1,0,0
Evgeniy Chabanov,premier-liga,first_tier,domestic_league,0,0,0,0
Evgeniy Alferov,premier-liga,first_tier,domestic_league,0,0,0,0
Farkhod Vasiev,premier-liga,first_tier,domestic_league,1,0,0,1
Evgeni Odintsov,premier-liga,first_tier,domestic_league,0,0,0,0
Elbeyi Guliyev,premier-liga,first_tier,domestic_league,0,0,0,0
Emanuel Mammana,premier-liga,first_tier,domestic_league,6,0,0,2
Emil Mustafaev,premier-liga,first_tier,domestic_league,0,0,0,1
Emin Mahmudov,premier-liga,first_tier,domestic_league,4,0,0,0
Emmanuel Frimpong,premier-liga,first_tier,domestic_league,8,1,0,2
Enis Gavazaj,premier-liga,first_tier,domestic_league,0,0,0,0
Ennur Totre,premier-liga,first_tier,domestic_league,1,0,0,0
Erik Gliha,premier-liga,first_tier,domestic_league,3,0,0,0
Erik Vardanyan,premier-liga,first_tier,domestic_league,0,0,0,0
Eriks Santos,premier-liga,first_tier,domestic_league,0,0,0,0
Erixon Danso,premier-liga,first_tier,domestic_league,0,0,0,0
Erkebulan Seydakhmet,premier-liga,first_tier,domestic_league,2,0,0,0
Erving Botaka,premier-liga,first_tier,domestic_league,4,0,0,0
Everson Lima,premier-liga,first_tier,domestic_league,0,0,0,0
Evgeni Ezhov,premier-liga,first_tier,domestic_league,0,0,0,0
Farid Ali,premier-liga,first_tier,domestic_league,0,0,0,0
Farès Bahlouli,premier-liga,first_tier,domestic_league,0,0,0,0
Egor Teslenko,premier-liga,first_tier,domestic_league,1,0,0,0
Georgiy Bushchan,premier-liga,first_tier,domestic_league,2,1,0,0
Georgiy Nurov,premier-liga,first_tier,domestic_league,0,0,0,0
Georgiy Tigiev,premier-liga,first_tier,domestic_league,2,0,0,0
Georgiy Zhukov,premier-liga,first_tier,domestic_league,0,0,0,0
German Penkov,premier-liga,first_tier,domestic_league,4,1,0,0
Germán Conti,premier-liga,first_tier,domestic_league,0,0,0,0
Giannelli Imbula,premier-liga,first_tier,domestic_league,0,0,0,0
Giorgi Arabidze,premier-liga,first_tier,domestic_league,0,0,0,1
Giorgi Gadrani,premier-liga,first_tier,domestic_league,2,0,0,0
Giorgi Loria,premier-liga,first_tier,domestic_league,2,0,0,0
Giorgi Navalovski,premier-liga,first_tier,domestic_league,3,0,0,1
Giorgiy Shelia,premier-liga,first_tier,domestic_league,12,2,0,1
Glenn Bijl,premier-liga,first_tier,domestic_league,5,1,0,1
Gor Malakyan,premier-liga,first_tier,domestic_league,8,1,0,1
